C,W1,W2,W3,W4,W11,W12,W13,W14,W22,W23,W24,W33,W34,W44,Q1,Q2,Q3,Q4,Q5,Q11,Q12,Q13,Q14,Q15,Q22,Q23,Q24,Q25,Q33,Q34,Q35,Q44,Q45,Q55,W1Q1,W1Q2,W1Q3,W1Q4,W1Q5,W2Q1,W2Q2,W2Q3,W2Q4,W2Q5,W3Q1,W3Q2,W3Q3,W3Q4,W3Q5,W4Q1,W4Q2,W4Q3,W4Q4,W4Q5,T,T2,TW1,TW2,TW3,TW4,TQ1,TQ2,TQ3,TQ4,TQ5,BANK 
12.67824,6.5646068,1.9109535,-0.8069374,-1.4061413,21.547031,12.544658,-5.2972268,-9.2307649,1.8258716,-1.5420198,-2.6870707,0.325574,1.134668,0.9886167,9.6824667,12.089915,10.941217,8.2101244,8.0627479,46.875081,117.0602,105.93797,79.494257,78.067288,73.083024,132.27838,99.259708,97.477938,59.855113,89.828752,88.216273,33.703071,66.196163,32.503952,63.561587,79.365539,71.824786,53.896238,52.92877,18.502744,23.103265,20.908156,15.689166,15.407536,-7.8131446,-9.7558048,-8.8288772,-6.6250565,-6.5061329,-13.614917,-17.000129,-15.384897,-11.544595,-11.337363,2,2,13.129214,3.821907,-1.6138748,-2.8122827,19.364933,24.17983,21.882434,16.420249,16.125496,417
9.9560989,6.5665556,1.5867614,0.7078144,-0.9570878,21.559826,10.419557,4.6479028,-6.2847701,1.2589059,1.1231326,-1.51867,0.2505006,-0.6774405,0.4580085,6.9196838,7.9142523,9.1252181,6.7153834,5.9839363,23.941012,54.764124,63.143624,46.46833,41.406947,31.317695,72.219278,53.147238,47.358381,41.634803,61.279338,54.604724,22.548187,40.184426,17.903747,45.438489,51.969378,59.921252,44.096938,39.29385,10.979887,12.55803,14.479544,10.655711,9.4950793,4.897852,5.6018219,6.458961,4.7532452,4.2355164,-6.6227448,-7.574634,-8.7336346,-6.4272113,-5.7271522,3,4.5,19.699667,4.7602843,2.1234433,-2.8712633,20.759052,23.742757,27.375654,20.14615,17.951809,417
11.57147,6.8291966,1.5634169,-0.5555194,-1.0551074,23.318963,10.676881,-3.7937509,-7.2055358,1.2221361,-0.8685083,-1.6495727,0.1543009,0.5861326,0.5566258,7.5115246,10.934927,9.4420075,8.0063676,7.9355874,28.211501,82.137972,70.923872,60.140027,59.60836,59.786311,103.24766,87.549043,86.775067,44.575753,75.596183,74.927876,32.050961,63.535229,31.486774,51.297678,74.676764,64.481325,54.677058,54.193686,11.743644,17.095849,14.761794,12.51729,12.406631,-4.1727974,-6.0745635,-5.245218,-4.4476922,-4.4083724,-7.9254652,-11.537522,-9.9623319,-8.4475776,-8.3728969,4,8,27.316786,6.2536675,-2.2220775,-4.2204296,30.046099,43.739707,37.76803,32.02547,31.74235,417
8.5381246,6.4403339,4.156098,0.2751787,-0.6117072,20.73895,26.766659,1.7722428,-3.9395988,8.6365751,1.1436697,-2.5423151,0.0378617,-0.1683288,0.1870929,5.1298987,5.3082677,7.140453,5.8579332,4.4998097,13.15793,27.230876,36.629801,30.050604,23.083568,14.088853,37.903436,31.095477,23.886194,25.493035,41.828297,32.13068,17.15769,26.359584,10.124144,33.038261,34.187016,45.986902,37.727046,28.980277,21.320362,22.061681,29.676422,24.346144,18.70165,1.4116389,1.4607222,1.9649006,1.6119785,1.2382518,-3.1379961,-3.2471057,-4.3678667,-3.58334,-2.7525661,5,12.5,32.20167,20.78049,1.3758935,-3.0585361,25.649494,26.541338,35.702265,29.289666,22.499048,417
10.418118,6.6771022,3.1456265,-0.5360845,-0.9158166,22.291847,21.00367,-3.5794906,-6.1150008,4.9474831,-1.6863215,-2.8808169,0.1436933,0.490955,0.41936,9.4783808,8.6347984,9.6739486,7.8438486,6.6745614,44.919851,81.843908,91.693369,74.346984,63.264035,37.279872,83.532596,67.730052,57.633492,46.792641,75.880989,64.569364,30.762981,52.354249,22.274885,63.288117,57.655431,64.593943,52.374179,44.566728,29.815446,27.161851,30.430629,24.673818,20.995677,-5.0812125,-4.6289811,-5.1860534,-4.2049653,-3.5781285,-8.6804583,-7.9078915,-8.8595625,-7.1835266,-6.112674,1,0.5,6.6771022,3.1456265,-0.5360845,-0.9158166,9.4783808,8.6347984,9.6739486,7.8438486,6.6745614,418
10.627685,6.118319,1.5928805,-0.3428428,-0.749661,18.716913,9.745751,-2.0976219,-4.586665,1.2686342,-0.5461077,-1.1941204,0.0587706,0.2570159,0.2809958,7.6694953,9.8065911,8.9387941,7.9462636,6.565265,29.410579,75.211604,68.556039,60.943831,50.352269,48.084615,87.659099,77.925758,64.382869,39.95102,71.030014,58.685552,31.571553,52.169326,21.551352,46.924418,59.999852,54.690393,48.617775,40.168385,12.21659,15.620728,14.238431,12.657449,10.457683,-2.6294316,-3.3621197,-3.0646017,-2.7243197,-2.2508542,-5.7495214,-7.3516188,-6.7010652,-5.9570038,-4.921723,2,2,12.236638,3.185761,-0.6856857,-1.499322,15.338991,19.613182,17.877588,15.892527,13.13053,418
13.589756,6.8515357,1.1633644,-0.1538697,-0.4972026,23.471771,7.970833,-1.0542438,-3.4066014,0.6767084,-0.1790065,-0.5784278,0.0118379,0.0765044,0.1236052,10.613344,12.558858,11.719256,8.6995147,8.6401185,56.321539,133.29148,124.3805,92.330946,91.700553,78.862451,147.18047,109.25597,108.51002,68.670486,101.95184,101.25577,37.840778,75.164839,37.325824,72.717708,86.047461,80.294905,59.605036,59.198081,12.347187,14.610528,13.633766,10.120706,10.051607,-1.6330722,-1.9324277,-1.8032385,-1.3385918,-1.3294525,-5.2769824,-6.2442966,-5.8268448,-4.3254214,-4.2958894,3,4.5,20.554607,3.4900933,-0.4616091,-1.4916078,31.840033,37.676573,35.157769,26.098544,25.920356,418
10.47678,6.7571286,0.8440688,-0.2751704,-1.0024129,22.829394,5.7034812,-1.8593619,-6.7734329,0.356226,-0.2322628,-0.8461054,0.0378594,0.2758344,0.5024158,7.7634464,9.7323433,8.9843177,3.7135721,6.6605751,30.13555,75.556525,69.749269,28.830118,51.709018,47.359253,87.438464,36.141758,64.823004,40.358982,33.363911,59.840723,6.8953087,24.734526,22.181631,52.458606,65.762695,60.70819,25.093084,45.006363,6.5528826,8.214767,7.583382,3.1345102,5.6219835,-2.1362708,-2.678053,-2.4722185,-1.0218652,-1.8327933,-7.7821788,-9.7558265,-9.0059959,-3.7225325,-6.6766464,4,8,27.028514,3.3762751,-1.1006817,-4.0096516,31.053786,38.929373,35.937271,14.854288,26.642301,418
12.077046,6.8496863,1.3310007,-0.2057517,-0.996916,23.459102,9.1169374,-1.4093345,-6.8285618,0.8857814,-0.2738556,-1.3268959,0.0211669,0.2051171,0.4969207,10.012252,11.08921,10.930085,5.1590553,7.6525457,50.122598,111.02797,109.43476,51.653763,76.619218,61.485287,121.206,57.209847,84.860685,59.733374,56.388911,83.642971,13.307926,39.479906,29.280728,68.580788,75.957609,74.867651,35.337911,52.417538,13.326315,14.759746,14.54795,6.8667063,10.185544,-2.0600378,-2.2816236,-2.2488833,-1.0614843,-1.5745242,-9.9813743,-11.055011,-10.896376,-5.1431447,-7.6289451,5,12.5,34.248432,6.6550035,-1.0287584,-4.9845799,50.061261,55.446049,54.650423,25.795276,38.262728,418
14.264668,7.2979822,1.5972921,-0.0524508,-2.055703,26.630272,11.657009,-0.3827848,-15.002484,1.275671,-0.0837792,-3.2835582,0.0013755,0.1078232,2.1129574,10.75556,13.647163,12.158761,10.150348,9.8933362,57.841032,146.78288,130.77428,109.17267,106.40837,93.122528,165.93259,138.52345,135.01597,73.917733,123.41565,120.29071,51.514779,100.4208,48.939051,78.493884,99.596752,88.734421,74.077057,72.201392,17.179771,21.798506,19.421093,16.21307,15.802548,-0.5641375,-0.7158043,-0.6377365,-0.5323936,-0.5189132,-22.110236,-28.054514,-24.994801,-20.8661,-20.337761,1,0.5,7.2979822,1.5972921,-0.0524508,-2.055703,10.75556,13.647163,12.158761,10.150348,9.8933362,419
10.003347,6.5619502,1.8686438,-0.2310782,-0.6844098,21.529595,12.261947,-1.5163234,-4.4910628,1.7459148,-0.4318028,-1.278918,0.0266986,0.1581521,0.2342084,7.6053924,7.4419067,8.8633328,6.3969297,6.0282785,28.920997,56.598621,67.409124,48.65116,45.847423,27.690988,65.960096,47.605354,44.861886,39.279334,56.698117,53.430639,20.460355,38.562474,18.170071,49.906206,48.833422,58.160749,41.976334,39.557264,14.211769,13.906273,16.562412,11.953583,11.264705,-1.7574401,-1.7196621,-2.0481226,-1.4781907,-1.3930035,-5.2052047,-5.0933136,-6.0661515,-4.3781211,-4.1258126,2,2,13.1239,3.7372875,-0.4621563,-1.3688195,15.210785,14.883813,17.726666,12.793859,12.056557,419
9.9225131,6.5525682,1.0990604,-0.0056,-0.9680534,21.468075,7.2016681,-0.0366943,-6.3432359,0.6039669,-0.0061547,-1.0639491,0.0000157,0.0054211,0.4685637,7.1600692,8.9975184,8.1839557,6.9057533,5.8522025,25.633296,64.422854,58.597689,49.445671,41.902175,40.477668,73.635292,62.134642,52.655299,33.488566,56.516379,47.894166,23.844714,40.413866,17.124137,46.916842,58.956853,53.625928,45.25042,38.346956,7.8693483,9.8888159,8.9946614,7.5898397,6.4319238,-0.0400964,-0.0503861,-0.0458301,-0.0386722,-0.0327723,-6.9313292,-8.7100781,-7.922506,-6.6851378,-5.6652444,3,4.5,19.657705,3.2971811,-0.0168,-2.9041601,21.480208,26.992555,24.551867,20.71726,17.556607,419
10.978881,6.460722,0.9967733,-0.4830894,-0.7563085,20.870464,6.4398753,-3.1211063,-4.8862987,0.4967785,-0.4815306,-0.7538681,0.1166877,0.3653646,0.2860012,8.7441694,9.4404198,9.9116045,7.1348909,6.6227363,38.230249,82.54863,86.668749,62.388694,57.910328,44.560763,93.569708,67.356365,62.521411,49.119952,70.718216,65.641943,25.453334,47.252501,21.930318,56.493648,60.991928,64.036121,46.096546,42.787658,8.7159547,9.4099586,9.8796229,7.1118688,6.6013669,-4.2242155,-4.5605667,-4.7881911,-3.4467901,-3.1993737,-6.6132893,-7.1398694,-7.4962303,-5.3961783,-5.0088315,4,8,25.842888,3.9870933,-1.9323576,-3.0252338,34.976678,37.761679,39.646418,28.539563,26.490945,419
11.247004,6.7840856,2.7644835,-0.2801554,-0.9891486,23.011909,18.754493,-1.9005983,-6.7104686,3.8211845,-0.774485,-2.7344849,0.0392435,0.2771153,0.4892074,8.2016602,10.012252,9.9685259,7.5755847,7.4283332,33.633615,82.117091,81.758462,62.132371,60.924665,50.122598,99.807397,75.848665,74.374346,49.685755,75.517412,74.049532,28.694741,56.273967,27.590067,55.640765,67.923977,67.627334,51.393415,50.394449,22.673354,27.678706,27.557825,20.942579,20.535505,-2.2977395,-2.8049866,-2.7927365,-2.122341,-2.0810877,-8.1126605,-9.9036051,-9.8603532,-7.4933788,-7.3477252,5,12.5,33.920428,13.822417,-1.400777,-4.9457429,41.008301,50.061261,49.84263,37.877923,37.141666,419
13.53155,8.7608572,3.8593283,1.7776286,1.6941572,38.376309,33.811024,15.57355,14.84227,7.4472073,6.8604524,6.5383089,1.5799817,3.0115824,1.4350844,8.7993601,11.220727,9.5694823,8.5923007,7.7111013,38.714369,98.735213,84.20532,75.606747,67.852757,62.952352,107.37654,96.411856,86.524158,45.787495,82.223869,73.791247,36.913815,66.2561,29.730541,77.089937,98.303182,83.836867,75.275919,67.555857,33.959619,43.304467,36.931773,33.160509,29.759671,15.641994,19.946285,17.010986,15.27392,13.707474,14.9075,19.009675,16.212208,14.556708,13.063818,1,0.5,8.7608572,3.8593283,1.7776286,1.6941572,8.7993601,11.220727,9.5694823,8.5923007,7.7111013,420
12.022787,6.5400603,1.2169536,-0.0879771,-0.1382217,21.386194,7.9589503,-0.5753758,-0.9039784,0.7404881,-0.1070641,-0.1682094,0.00387,0.0121604,0.0095526,8.8712246,11.27733,10.237206,8.8019209,8.3172778,39.349313,100.04373,90.816554,78.083818,73.784439,63.589083,115.44835,99.262164,93.796684,52.400193,90.107077,85.145686,38.736906,73.208021,34.588555,58.018344,73.754416,66.951945,57.565094,54.395498,10.795869,13.723988,12.458205,10.71153,10.121742,-0.780465,-0.9921472,-0.9006401,-0.7743678,-0.7317303,-1.2261959,-1.5587719,-1.4150042,-1.2166166,-1.1496284,2,2,13.080121,2.4339073,-0.1759543,-0.2764434,17.742449,22.554659,20.474412,17.603842,16.634556,420
10.114607,6.6840516,3.6524876,-0.5118799,-0.5906151,22.338273,24.413415,-3.4214315,-3.947702,6.6703327,-1.8696349,-2.1572144,0.1310105,0.302324,0.1744131,6.6489846,7.927685,8.9925574,7.9550743,6.4313311,22.104498,52.711055,59.791375,52.893166,42.761821,31.424095,71.290163,63.065323,50.985567,40.433045,71.536462,57.834114,31.641603,51.161716,20.68101,44.442156,52.989056,60.106718,53.172127,42.987349,24.285333,28.955771,32.845204,29.05581,23.490357,-3.4034814,-4.0580224,-4.6031092,-4.0720424,-3.2920689,-3.9269908,-4.6822107,-5.3111404,-4.6983872,-3.7984414,3,4.5,20.052155,10.957463,-1.5356396,-1.7718454,19.946954,23.783055,26.977672,23.865223,19.293993,420
11.57767,6.5852192,1.7498497,-0.3623525,-0.3798268,21.682556,11.523144,-2.3861708,-2.5012426,1.530987,-0.6340625,-0.6646398,0.0656497,0.1376312,0.0721342,9.1083076,10.018467,10.023579,8.7404967,8.1636562,41.480634,91.251276,91.297842,79.611133,74.357092,50.184837,100.42089,87.566375,81.787317,50.236068,87.61106,81.829053,38.198142,71.35441,33.322641,59.980202,65.973799,66.007465,57.558087,53.759465,15.93817,17.530811,17.539757,15.294556,14.285171,-3.3004183,-3.6302167,-3.6320692,-3.1671411,-2.9581215,-3.4595792,-3.805282,-3.8072238,-3.3198748,-3.1007753,4,8,26.340877,6.9993988,-1.4494101,-1.5193071,36.433231,40.073867,40.094316,34.961987,32.654625,420
10.223105,6.7538112,2.2337104,-0.4784146,-1.1043393,22.806983,15.086058,-3.2311221,-7.4584989,2.494731,-1.0686397,-2.4667741,0.1144403,0.5283321,0.6097826,8.0258433,9.2729395,8.5395416,7.3524411,6.4409465,32.207081,74.42316,68.537023,59.00954,51.694028,42.993704,79.186653,68.178742,59.726508,36.461885,62.786477,55.002731,27.029195,47.35668,20.742896,54.205031,62.627683,57.674452,49.656999,43.500937,17.92741,20.713061,19.074863,16.423224,14.387209,-3.8396808,-4.4363099,-4.0854416,-3.5175154,-3.081443,-8.863254,-10.240471,-9.4305511,-8.1195894,-7.1129902,5,12.5,33.769056,11.168552,-2.3920731,-5.5216963,40.129217,46.364698,42.697708,36.762206,32.204733,420
11.147648,7.0457105,2.4250124,-0.2710135,0.0571304,24.821018,17.085935,-1.9094826,0.4025241,2.9403426,-0.6572111,0.1385419,0.0367242,-0.0154831,0.0016319,7.6118424,9.8036672,10.184523,8.3440296,6.1820849,28.970072,74.62397,77.522981,63.513438,47.057056,48.055945,99.84567,81.802089,60.607103,51.86225,84.979958,62.961583,34.811415,51.583499,19.109087,53.630838,69.073801,71.757198,58.789617,43.557181,18.458812,23.774015,24.697594,20.234375,14.991633,-2.062912,-2.6569261,-2.760143,-2.2613446,-1.6754284,0.4348675,0.5600873,0.5818457,0.4766976,0.3531849,1,0.5,7.0457105,2.4250124,-0.2710135,0.0571304,7.6118424,9.8036672,10.184523,8.3440296,6.1820849,421
11.750201,6.3297956,1.2216514,-0.4354534,-0.8536738,20.033156,7.7328034,-2.7563311,-5.4035808,0.746216,-0.5319723,-1.0428918,0.0948098,0.3717352,0.3643795,9.071538,11.312863,9.680469,5.4161004,8.0023595,41.146401,102.62507,87.816742,49.13236,72.593708,63.99044,109.51382,61.271604,90.529601,46.85574,52.430392,77.466593,14.667072,43.341583,32.018879,57.420981,71.608113,61.27539,34.282808,50.6533,11.082257,13.820375,11.826158,6.6165865,9.7760935,-3.9502322,-4.926225,-4.2153933,-2.3584594,-3.4846548,-7.7441345,-9.6574954,-8.263963,-4.6235831,-6.8314049,2,2,12.659591,2.4433027,-0.8709068,-1.7073476,18.143076,22.625727,19.360938,10.832201,16.004719,421
11.921585,6.860596,2.6674607,-0.3799585,-1.6238792,23.533888,18.30037,-2.6067418,-11.140779,3.5576732,-1.0135244,-4.331634,0.0721842,0.6170067,1.3184919,9.1506965,11.456387,9.3577254,9.453365,7.8845765,41.867623,104.83392,85.629705,86.504874,72.149367,65.6244,107.20572,108.30141,90.328759,43.783512,88.461993,73.781702,44.683055,74.535779,31.083273,62.779231,78.597641,64.199573,64.855717,54.092894,24.409123,30.559461,24.961364,25.216479,21.031798,-3.476885,-4.3529517,-3.5555474,-3.5918865,-2.9958119,-14.859626,-18.603789,-15.195816,-15.351123,-12.8036,3,4.5,20.581788,8.002382,-1.1398755,-4.8716377,27.45209,34.369161,28.073176,28.360095,23.65373,421
12.165649,6.4550665,1.6738089,-0.0582007,-0.5027156,20.833942,10.804548,-0.3756892,-3.2450628,1.4008182,-0.0974168,-0.8414499,0.0016937,0.0292584,0.1263615,10.55701,11.199461,11.08328,7.7935868,7.4401467,55.725229,118.23282,117.0063,82.276973,78.545702,62.713958,124.12676,87.283968,83.325629,61.419552,86.378508,82.461232,30.369998,57.985429,27.677891,68.146202,72.293263,71.543312,50.308121,48.026642,17.670418,18.745757,18.551294,13.044975,12.453384,-0.614425,-0.6518161,-0.6450543,-0.453592,-0.4330215,-5.3071739,-5.6301439,-5.5717383,-3.9179579,-3.740278,4,8,25.820266,6.6952358,-0.2328027,-2.0108625,42.22804,44.797842,44.333121,31.174347,29.760587,421
12.217991,6.6100307,1.9629929,-0.2135581,-0.2028286,21.846253,12.975443,-1.4116256,-1.3407031,1.9266705,-0.419213,-0.398151,0.0228035,0.0433157,0.0205697,9.566265,10.974335,11.179883,6.1633148,8.2372147,45.756713,104.98339,106.94973,58.959903,78.799379,60.21801,122.69178,67.638279,90.39795,62.494896,68.90514,92.091099,18.993225,50.768547,33.925853,63.233306,72.540689,73.899373,40.7397,54.448242,18.77851,21.54254,21.946031,12.098543,16.169594,-2.0429533,-2.343658,-2.3875546,-1.3162258,-1.7591239,-1.9403119,-2.2259086,-2.2675998,-1.2500964,-1.6707425,5,12.5,33.050154,9.8149643,-1.0677905,-1.0141429,47.831325,54.871673,55.899417,30.816574,41.186074,421
14.326255,9.0703557,4.5082592,2.2702726,2.0269704,41.135676,40.891515,20.59218,18.385343,10.162201,10.234978,9.1381081,2.5770689,4.6017754,2.0543045,8.8908236,10.597609,10.254532,9.7872346,7.7310531,39.523372,94.221474,91.171232,87.016576,68.73543,56.154661,108.67352,103.72129,81.93068,52.57771,100.36351,79.278329,47.894981,75.665631,29.884591,80.642932,96.124086,93.01225,88.773699,70.123402,40.082138,47.77677,46.230087,44.123391,34.853592,20.184593,24.059462,23.280583,22.219691,17.551598,18.021436,21.48104,20.785632,19.838435,15.670616,1,0.5,9.0703557,4.5082592,2.2702726,2.0269704,8.8908236,10.597609,10.254532,9.7872346,7.7310531,422
11.752308,6.4215221,1.6763129,0.1927228,-0.2433348,20.617973,10.76448,1.2375739,-1.5625801,1.4050125,0.3230638,-0.4079053,0.018571,-0.0468962,0.0296059,9.3515795,10.468176,9.8585948,4.6051702,7.389564,43.726019,97.893981,92.193433,43.065615,69.104095,54.791356,103.20151,48.207733,77.355257,48.595946,45.400507,72.850717,10.603796,34.0302,27.302828,60.051374,67.221625,63.307184,29.572202,47.452248,15.676174,17.547939,16.52609,7.7197063,12.387222,1.8022628,2.0174565,1.8999763,0.8875214,1.4241377,-2.2755651,-2.547272,-2.3989396,-1.1205984,-1.7981384,2,2,12.843044,3.3526258,0.3854456,-0.4866697,18.703159,20.936352,19.71719,9.2103404,14.779128,422
10.416047,6.5121235,1.4398761,-0.4900826,-0.4896953,21.203876,9.3766508,-3.1914784,-3.1889564,1.0366215,-0.7056582,-0.7051006,0.1200905,0.2399912,0.1199008,7.9050728,9.3853855,8.9826867,6.7719356,5.886104,31.245088,74.192156,71.008792,53.532644,46.530081,44.042731,84.305977,63.557226,55.243356,40.34433,60.830175,52.873028,22.929556,39.860317,17.32311,51.478811,61.11879,58.496365,44.099681,38.331037,11.382325,13.513792,12.933956,9.7507479,8.4752603,-3.8741387,-4.5996142,-4.4022585,-3.3188078,-2.8846772,-3.8710772,-4.5959794,-4.3987796,-3.3161852,-2.8823976,3,4.5,19.536371,4.3196282,-1.4702478,-1.469086,23.715219,28.156157,26.94806,20.315807,17.658312,422
10.255259,6.7865513,1.6774024,-0.2448279,-0.5422143,23.028639,11.383777,-1.6615368,-3.6797653,1.4068394,-0.4106748,-0.9095116,0.0299703,0.1327492,0.1469982,6.7044144,9.2710591,7.928406,5.9914645,5.8998974,22.474586,62.157022,53.155319,40.169261,39.555357,42.976268,73.504721,55.547222,54.698297,31.429811,47.502764,46.776782,17.948824,35.349026,17.404394,45.499852,62.918518,53.806534,40.661381,40.039956,11.246001,15.551297,13.299127,10.050097,9.8965018,-1.6414274,-2.2698136,-1.9410947,-1.4668774,-1.4444592,-3.6352295,-5.0269011,-4.2988953,-3.2486579,-3.1990089,4,8,27.146205,6.7096095,-0.9793114,-2.1688573,26.817657,37.084236,31.713624,23.965858,23.599589,422
12.947436,6.585403,0.9213846,-0.2691534,-0.5985463,21.683766,6.0676887,-1.7724839,-3.9416684,0.4244748,-0.2479938,-0.5514913,0.0362218,0.1611008,0.1791288,9.7763358,12.006182,11.054787,6.35437,9.0234082,47.788371,117.37646,108.07531,62.122455,88.215868,72.074199,132.72578,76.291721,108.33668,61.10416,70.246208,99.751857,20.189009,57.338075,40.710948,64.381111,79.065545,72.800229,41.846088,59.42278,9.0077648,11.06231,10.18571,5.8548184,8.314029,-2.6313344,-3.2315051,-2.975434,-1.7103006,-2.4286814,-5.8515893,-7.1862553,-6.6168016,-3.8033845,-5.4009273,5,12.5,32.927015,4.6069228,-1.3457672,-2.9927314,48.881679,60.030908,55.273936,31.77185,45.117041,422
10.292124,6.18685,2.0589828,-0.2945809,-0.8005478,19.138557,12.738618,-1.8225275,-4.9528694,2.1197051,-0.6065369,-1.6483142,0.0433889,0.2358261,0.3204384,7.5812098,8.8079206,8.954157,7.0983756,6.0330862,28.737371,66.774694,67.883343,53.814275,45.738093,38.789733,78.867504,62.521929,53.138945,40.088463,63.55997,54.021201,25.193468,42.825112,18.199065,46.903808,54.493284,55.398026,43.916586,37.3258,15.609581,18.135357,18.436455,14.615433,12.422021,-2.2332792,-2.5946447,-2.6377231,-2.0910455,-1.7772317,-6.0691212,-7.0511618,-7.168231,-5.6825893,-4.8297741,1,0.5,6.18685,2.0589828,-0.2945809,-0.8005478,7.5812098,8.8079206,8.954157,7.0983756,6.0330862,423
11.123625,6.7029787,1.2145501,0.0925547,-0.9684227,22.464962,8.1411034,0.6203921,-6.4913167,0.737566,0.1124123,-1.1761979,0.0042832,-0.0896321,0.4689213,8.6619859,9.6044749,10.001521,7.9550743,7.1098795,37.515,83.193826,86.633037,68.906741,61.585676,46.122969,96.05936,76.404311,68.286659,50.015214,79.562845,71.109611,31.641603,56.559619,25.275193,58.061108,64.378591,67.039985,53.322694,47.657371,10.520416,11.665116,12.147349,9.6618362,8.6353048,0.8017074,0.8889392,0.9256877,0.7362794,0.6580527,-8.3884638,-9.3011914,-9.6857002,-7.7038745,-6.8853686,2,2,13.405957,2.4291002,0.1851094,-1.9368454,17.323972,19.20895,20.003043,15.910149,14.219759,423
11.22235,6.7086481,0.8645251,-0.1760065,-0.9071636,22.50298,5.7997948,-1.1807658,-6.085841,0.3737019,-0.1521621,-0.7842657,0.0154891,0.1596667,0.4114729,7.9388022,10.069553,10.317681,8.5743294,7.2427979,31.512291,79.940188,81.91003,68.069905,57.49914,50.697946,103.89443,86.339661,72.931735,53.227272,88.467196,74.728879,36.759562,62.102135,26.229061,53.258631,67.553086,69.217692,57.522159,48.589383,6.863294,8.7053813,8.9198946,7.4127232,6.2615808,-1.397281,-1.7723069,-1.8159792,-1.5091379,-1.2747797,-7.201792,-9.1347311,-9.3598242,-7.778319,-6.5704022,3,4.5,20.125944,2.5935754,-0.5280196,-2.7214906,23.816407,30.208658,30.953043,25.722988,21.728394,423
11.903704,6.5964167,1.7150989,-0.0685975,-1.0027812,21.756357,11.313507,-0.4524976,-6.6147629,1.4707821,-0.1176515,-1.719869,0.0023528,0.0687883,0.5027851,9.8007347,11.162744,10.107367,6.5496507,7.239215,48.027201,109.40309,99.05962,64.19139,70.949626,62.303423,112.82594,73.112072,80.809501,51.079431,66.199722,73.169401,21.448962,47.41433,26.203117,64.64973,73.634109,66.672403,43.204226,47.752879,16.809229,19.145209,17.335133,11.233299,12.41597,-0.6723057,-0.7657361,-0.6933399,-0.4492895,-0.4965919,-9.8279929,-11.19379,-10.135478,-6.5678669,-7.2593489,4,8,26.385667,6.8603955,-0.2743899,-4.0111249,39.202939,44.650975,40.429467,26.198603,28.95686,423
11.191989,6.6478463,1.4004204,-0.5133308,-1.1900373,22.09693,9.3097796,-3.4125445,-7.9111849,0.9805886,-0.718879,-1.6665525,0.1317543,0.6108828,0.7080944,7.4067107,10.124829,9.8286024,7.4882935,8.1752661,27.429682,74.991683,72.797615,55.463624,60.551831,51.256086,99.512923,75.817695,82.773175,48.300712,73.599459,80.35144,28.03727,61.218792,33.417488,49.238674,67.30831,65.339038,49.781024,54.347912,10.372509,14.179018,13.764175,10.486759,11.448809,-3.802093,-5.1973871,-5.0453246,-3.8439719,-4.1966162,-8.8142619,-12.048925,-11.696403,-8.9113484,-9.7288714,5,12.5,33.239231,7.002102,-2.5666542,-5.9501864,37.033554,50.624147,49.143012,37.441468,40.876331,423
13.660054,8.6688045,3.7318013,1.955528,1.4149004,37.574086,32.350256,16.95209,12.265495,6.9631704,7.2976419,5.2801272,1.9120449,2.7668774,1.0009716,9.7193243,10.513009,10.978746,8.4338116,7.7328075,47.232632,102.17934,106.70599,81.97095,75.157664,55.261674,115.41965,88.664733,81.295072,60.266431,92.592674,84.896529,35.564589,65.217042,29.898156,84.254923,91.135216,95.172602,73.111064,67.034197,36.270587,39.232459,40.970498,31.473309,28.857301,19.006411,20.558483,21.469245,16.492555,15.121722,13.751876,14.87486,15.533832,11.933004,10.941153,1,0.5,8.6688045,3.7318013,1.955528,1.4149004,9.7193243,10.513009,10.978746,8.4338116,7.7328075,424
9.6630022,6.9056676,1.9986375,-0.1744524,-0.7031909,23.844123,13.801926,-1.2047102,-4.8560029,1.9972759,-0.3486671,-1.4054238,0.0152168,0.1226733,0.2472388,8.0196128,7.8728362,8.3818316,7.0900768,5.1416636,32.157095,63.137098,67.219044,56.859671,41.234151,30.990775,65.988787,55.819013,40.479475,35.12755,59.42783,43.096558,25.134595,36.45479,13.218352,55.38078,54.36719,57.882143,48.961714,35.50662,16.028299,15.734946,16.752243,14.170493,10.276322,-1.3990406,-1.3734351,-1.4622305,-1.2368808,-0.8969755,-5.6393191,-5.5361071,-5.894028,-4.9856778,-3.6155712,2,2,13.811335,3.997275,-0.3489048,-1.4063819,16.039226,15.745672,16.763663,14.180154,10.283327,424
11.563207,6.9126106,2.3490576,-0.4284282,-0.6771206,23.892093,16.238121,-2.9615574,-4.680671,2.7590359,-1.0064026,-1.5905953,0.0917754,0.2900976,0.2292462,8.693329,10.179413,9.8929826,7.9895604,7.0613344,37.786984,88.492989,86.002952,69.455877,61.386503,51.810227,100.70476,81.329038,71.880241,48.935552,79.040582,69.857658,31.916538,56.416958,24.931222,60.093598,70.36632,68.386336,55.22872,48.812255,20.421131,23.912028,23.239186,18.767938,16.587481,-3.7244674,-4.3611479,-4.2384329,-3.4229531,-3.0252749,-5.8864321,-6.8926904,-6.6987423,-5.409896,-4.781375,3,4.5,20.737832,7.0471729,-1.2852847,-2.0313618,26.079987,30.53824,29.678948,23.968681,21.184003,424
